YEAR,MONTH,POS,PKG_SA,MER_AGN,LOB,ONLINE_OFFLN_IND,DEST_AIRPT_IATA_REGN_NAME,DOM_INTL_IND,REV_ADJ_FACTR_%,REV_ADJ_FACTR_UNIT,COS_ADJ_FACTR_%,COS_ADJ_FACTR_UNIT,VCOS_ADJ_FACTR_%,VCOS_ADJ_FACTR_UNIT,MESOLOY_ADJ_FACTR_%,MESOLOY_ADJ_FACTR_UNIT,MESO_ADJ_FACTR_%,MESO_ADJ_FACTR_UNIT,LOYALTY_ADJ_FACTR_%,LOYALTY_ADJ_FACTR_UNIT,OTHER_ADJ_FACTR_%,OTHER_ADJ_FACTR_UNIT,BEC_ADJ_FACTR_UNIT
2018,8,EXPEDIA AIRNZSG,Standalone,Merchant,Lodging,Online,NA,NA,0.007879,0,0.017275,0,0.000676,0,0.000676,0,0.005612,0,-0.004937,0,0.004308,0,0
2018,9,EXPEDIA AIRNZSG,Package,Merchant,Car,Offline,NA,NA,-0.005839,0,0,0,-0.005839,0,-0.005839,0,0,0,-0.005839,0,0,0,0
2018,9,EXPEDIA AIRNZSG,Package,Merchant,Car,Online,NA,NA,-0.005839,0,0,0,-0.005839,0,-0.005839,0,0,0,-0.005839,0,0,0,0
2018,9,EXPEDIA AIRNZSG,Package,Merchant,DestSvc,Offline,NA,NA,0.00666,0,0.015181,0,0.000693,0,0.000693,0,0.006531,0,-0.005839,0,0.005968,0,0
2018,9,EXPEDIA AIRNZSG,Package,Merchant,DestSvc,Online,NA,NA,0.00666,0,0.015181,0,0.000693,0,0.000693,0,0.006531,0,-0.005839,0,0.005968,0,0
2018,9,EXPEDIA AIRNZSG,Package,Merchant,Insurance,Offline,NA,NA,0.006531,0,0.018475,0,0.006531,0,0.006531,0,0.006531,0,0,0,0,0,0
2018,9,EXPEDIA AIRNZSG,Package,Merchant,Insurance,Online,NA,NA,0.006531,0,0.018475,0,0.006531,0,0.006531,0,0.006531,0,0,0,0,0,0
2018,9,EXPEDIA AIRNZSG,Package,Merchant,Lodging,Offline,NA,NA,0.007365,0,0.017752,0,0.000693,0,0.000693,0,0.006531,0,-0.005839,0,0.004417,0,0
2018,9,EXPEDIA AIRNZSG,Package,Merchant,Lodging,Online,NA,NA,0.007365,0,0.017752,0,0.000693,0,0.000693,0,0.006531,0,-0.005839,0,0.004417,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Agency,Lodging,Offline,NA,NA,0,0,0.003817,0,0.000676,0,0.000676,0,0.005612,0,-0.004937,0,0,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Agency,Lodging,Online,NA,NA,0,0,0.003817,0,0.000676,0,0.000676,0,0.005612,0,-0.004937,0,0,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Direct Agency,Lodging,Offline,NA,NA,-0.001183,0,0.003817,0,0.000676,0,0.000676,0,0.005612,0,-0.004937,0,-0.001858,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Direct Agency,Lodging,Online,NA,NA,-0.001183,0,0.003817,0,0.000676,0,0.000676,0,0.005612,0,-0.004937,0,-0.001858,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Merchant,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Merchant,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.05967,0,0.044748,0,-0.007393,0,-0.007393,0,0,0,-0.007393,0,-0.052276,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Merchant,DestSvc,Online,NA,NA,-0.05967,0,0.044748,0,-0.007393,0,-0.007393,0,0,0,-0.007393,0,-0.052276,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Merchant,Insurance,Offline,NA,NA,0,0,0.019713,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Merchant,Insurance,Online,NA,NA,0,0,0.019713,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Merchant,Lodging,Offline,NA,NA,0.007879,0,0.016251,0,0.000676,0,0.000676,0,0.005612,0,-0.004937,0,0.004307,0,0
2018,9,EXPEDIA AIRNZSG,Standalone,Merchant,Lodging,Online,NA,NA,0.007879,0,0.016251,0,0.000676,0,0.000676,0,0.005612,0,-0.004937,0,0.004307,0,0
2018,1,Expedia HCOMJP,Package,Merchant,Car,Offline,NA,NA,-0.00596,0,0,0,-0.00596,0,-0.00596,0,0,0,-0.00596,0,0,0,0
2018,1,Expedia HCOMJP,Package,Merchant,Car,Online,NA,NA,-0.00596,0,0,0,-0.00596,0,-0.00596,0,0,0,-0.00596,0,0,0,0
2018,1,Expedia HCOMJP,Package,Merchant,DestSvc,Offline,NA,NA,0.005962,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.00775,0,0
2018,1,Expedia HCOMJP,Package,Merchant,DestSvc,Online,NA,NA,0.005962,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.00775,0,0
2018,1,Expedia HCOMJP,Package,Merchant,Insurance,Offline,NA,NA,0.005247,0,0.01903,0,0.004171,0,0.004171,0,0.004171,0,0,0,0.001076,0,0
2018,1,Expedia HCOMJP,Package,Merchant,Insurance,Online,NA,NA,0.005247,0,0.01903,0,0.004171,0,0.004171,0,0.004171,0,0,0,0.001076,0,0
2018,1,Expedia HCOMJP,Package,Merchant,Lodging,Offline,NA,NA,0.003519,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.004406,0,0
2018,1,Expedia HCOMJP,Package,Merchant,Lodging,Online,NA,NA,0.003519,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.004406,0,0
2018,1,Expedia HCOMJP,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,Expedia HCOMJP,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,Expedia HCOMJP,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,Expedia HCOMJP,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,Expedia HCOMJP,Standalone,Agency,Lodging,Offline,NA,NA,0,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0,0,0
2018,1,Expedia HCOMJP,Standalone,Agency,Lodging,Online,NA,NA,0,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0,0,0
2018,1,Expedia HCOMJP,Standalone,Direct Agency,Lodging,Offline,NA,NA,-0.004744,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,-0.004942,0,0
2018,1,Expedia HCOMJP,Standalone,Direct Agency,Lodging,Online,NA,NA,-0.004744,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,-0.004942,0,0
2018,1,Expedia HCOMJP,Standalone,Merchant,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,Expedia HCOMJP,Standalone,Merchant,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,Expedia HCOMJP,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.072964,0,0.023794,0,-0.007218,0,-0.007218,0,0,0,-0.007218,0,-0.065746,0,0
2018,1,Expedia HCOMJP,Standalone,Merchant,DestSvc,Online,NA,NA,-0.072964,0,0.023794,0,-0.007218,0,-0.007218,0,0,0,-0.007218,0,-0.065746,0,0
2018,1,Expedia HCOMJP,Standalone,Merchant,Insurance,Offline,NA,NA,0.442617,0,0.023794,0,0,0,0,0,0,0,0,0,0.442617,0,0
2018,1,Expedia HCOMJP,Standalone,Merchant,Insurance,Online,NA,NA,0.442617,0,0.023794,0,0,0,0,0,0,0,0,0,0.442617,0,0
2018,1,Expedia HCOMJP,Standalone,Merchant,Lodging,Offline,NA,NA,0.006017,0,0.02494,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0.004109,0,0
2018,1,Expedia HCOMJP,Standalone,Merchant,Lodging,Online,NA,NA,0.006017,0,0.02494,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0.004109,0,0
2018,10,Expedia HCOMJP,Package,Merchant,Car,Offline,NA,NA,-0.00596,0,0,0,-0.00596,0,-0.00596,0,0,0,-0.00596,0,0,0,0
2018,10,Expedia HCOMJP,Package,Merchant,Car,Online,NA,NA,-0.00596,0,0,0,-0.00596,0,-0.00596,0,0,0,-0.00596,0,0,0,0
2018,10,Expedia HCOMJP,Package,Merchant,DestSvc,Offline,NA,NA,0.005949,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.007738,0,0
2018,10,Expedia HCOMJP,Package,Merchant,DestSvc,Online,NA,NA,0.005949,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.007738,0,0
2018,10,Expedia HCOMJP,Package,Merchant,Insurance,Offline,NA,NA,0.005247,0,0.01903,0,0.004171,0,0.004171,0,0.004171,0,0,0,0.001076,0,0
2018,10,Expedia HCOMJP,Package,Merchant,Insurance,Online,NA,NA,0.005247,0,0.01903,0,0.004171,0,0.004171,0,0.004171,0,0,0,0.001076,0,0
2018,10,Expedia HCOMJP,Package,Merchant,Lodging,Offline,NA,NA,0.003519,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.004406,0,0
2018,10,Expedia HCOMJP,Package,Merchant,Lodging,Online,NA,NA,0.003519,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.004406,0,0
2018,10,Expedia HCOMJP,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,Expedia HCOMJP,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,Expedia HCOMJP,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,Expedia HCOMJP,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,Expedia HCOMJP,Standalone,Agency,Lodging,Offline,NA,NA,0,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0,0,0
2018,10,Expedia HCOMJP,Standalone,Agency,Lodging,Online,NA,NA,0,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0,0,0
2018,10,Expedia HCOMJP,Standalone,Direct Agency,Lodging,Offline,NA,NA,-0.004744,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,-0.004942,0,0
2018,10,Expedia HCOMJP,Standalone,Direct Agency,Lodging,Online,NA,NA,-0.004744,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,-0.004942,0,0
2018,10,Expedia HCOMJP,Standalone,Merchant,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,Expedia HCOMJP,Standalone,Merchant,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,Expedia HCOMJP,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.077582,0,0.023794,0,-0.007218,0,-0.007218,0,0,0,-0.007218,0,-0.070364,0,0
2018,10,Expedia HCOMJP,Standalone,Merchant,DestSvc,Online,NA,NA,-0.077582,0,0.023794,0,-0.007218,0,-0.007218,0,0,0,-0.007218,0,-0.070364,0,0
2018,10,Expedia HCOMJP,Standalone,Merchant,Insurance,Offline,NA,NA,0.442617,0,0.023794,0,0,0,0,0,0,0,0,0,0.442617,0,0
2018,10,Expedia HCOMJP,Standalone,Merchant,Insurance,Online,NA,NA,0.442617,0,0.023794,0,0,0,0,0,0,0,0,0,0.442617,0,0
2018,10,Expedia HCOMJP,Standalone,Merchant,Lodging,Offline,NA,NA,0.005966,0,0.02494,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0.004059,0,0
2018,10,Expedia HCOMJP,Standalone,Merchant,Lodging,Online,NA,NA,0.005966,0,0.02494,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0.004059,0,0
2018,11,Expedia HCOMJP,Package,Merchant,Car,Offline,NA,NA,-0.00596,0,0,0,-0.00596,0,-0.00596,0,0,0,-0.00596,0,0,0,0
2018,11,Expedia HCOMJP,Package,Merchant,Car,Online,NA,NA,-0.00596,0,0,0,-0.00596,0,-0.00596,0,0,0,-0.00596,0,0,0,0
2018,11,Expedia HCOMJP,Package,Merchant,DestSvc,Offline,NA,NA,0.005949,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.007738,0,0
2018,11,Expedia HCOMJP,Package,Merchant,DestSvc,Online,NA,NA,0.005949,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.007738,0,0
2018,11,Expedia HCOMJP,Package,Merchant,Insurance,Offline,NA,NA,0.005247,0,0.01903,0,0.004171,0,0.004171,0,0.004171,0,0,0,0.001076,0,0
2018,11,Expedia HCOMJP,Package,Merchant,Insurance,Online,NA,NA,0.005247,0,0.01903,0,0.004171,0,0.004171,0,0.004171,0,0,0,0.001076,0,0
2018,11,Expedia HCOMJP,Package,Merchant,Lodging,Offline,NA,NA,0.003519,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.004406,0,0
2018,11,Expedia HCOMJP,Package,Merchant,Lodging,Online,NA,NA,0.003519,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.004406,0,0
2018,11,Expedia HCOMJP,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,Expedia HCOMJP,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,Expedia HCOMJP,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,Expedia HCOMJP,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,Expedia HCOMJP,Standalone,Agency,Lodging,Offline,NA,NA,0,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0,0,0
2018,11,Expedia HCOMJP,Standalone,Agency,Lodging,Online,NA,NA,0,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0,0,0
2018,11,Expedia HCOMJP,Standalone,Direct Agency,Lodging,Offline,NA,NA,-0.004744,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,-0.004942,0,0
2018,11,Expedia HCOMJP,Standalone,Direct Agency,Lodging,Online,NA,NA,-0.004744,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,-0.004942,0,0
2018,11,Expedia HCOMJP,Standalone,Merchant,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,Expedia HCOMJP,Standalone,Merchant,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,Expedia HCOMJP,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.076462,0,0.023794,0,-0.007218,0,-0.007218,0,0,0,-0.007218,0,-0.069244,0,0
2018,11,Expedia HCOMJP,Standalone,Merchant,DestSvc,Online,NA,NA,-0.076462,0,0.023794,0,-0.007218,0,-0.007218,0,0,0,-0.007218,0,-0.069244,0,0
2018,11,Expedia HCOMJP,Standalone,Merchant,Insurance,Offline,NA,NA,0.442617,0,0.023794,0,0,0,0,0,0,0,0,0,0.442617,0,0
2018,11,Expedia HCOMJP,Standalone,Merchant,Insurance,Online,NA,NA,0.442617,0,0.023794,0,0,0,0,0,0,0,0,0,0.442617,0,0
2018,11,Expedia HCOMJP,Standalone,Merchant,Lodging,Offline,NA,NA,0.005963,0,0.02494,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0.004055,0,0
2018,11,Expedia HCOMJP,Standalone,Merchant,Lodging,Online,NA,NA,0.005963,0,0.02494,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0.004055,0,0
2018,12,Expedia HCOMJP,Package,Merchant,Car,Offline,NA,NA,-0.00596,0,0,0,-0.00596,0,-0.00596,0,0,0,-0.00596,0,0,0,0
2018,12,Expedia HCOMJP,Package,Merchant,Car,Online,NA,NA,-0.00596,0,0,0,-0.00596,0,-0.00596,0,0,0,-0.00596,0,0,0,0
2018,12,Expedia HCOMJP,Package,Merchant,DestSvc,Offline,NA,NA,0.005955,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.007744,0,0
2018,12,Expedia HCOMJP,Package,Merchant,DestSvc,Online,NA,NA,0.005955,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.007744,0,0
2018,12,Expedia HCOMJP,Package,Merchant,Insurance,Offline,NA,NA,0.005247,0,0.01903,0,0.004171,0,0.004171,0,0.004171,0,0,0,0.001076,0,0
2018,12,Expedia HCOMJP,Package,Merchant,Insurance,Online,NA,NA,0.005247,0,0.01903,0,0.004171,0,0.004171,0,0.004171,0,0,0,0.001076,0,0
2018,12,Expedia HCOMJP,Package,Merchant,Lodging,Offline,NA,NA,0.003519,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.004406,0,0
2018,12,Expedia HCOMJP,Package,Merchant,Lodging,Online,NA,NA,0.003519,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.004406,0,0
2018,12,Expedia HCOMJP,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,Expedia HCOMJP,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,Expedia HCOMJP,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,Expedia HCOMJP,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,Expedia HCOMJP,Standalone,Agency,Lodging,Offline,NA,NA,0,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0,0,0
2018,12,Expedia HCOMJP,Standalone,Agency,Lodging,Online,NA,NA,0,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0,0,0
2018,12,Expedia HCOMJP,Standalone,Direct Agency,Lodging,Offline,NA,NA,-0.004744,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,-0.004942,0,0
2018,12,Expedia HCOMJP,Standalone,Direct Agency,Lodging,Online,NA,NA,-0.004744,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,-0.004942,0,0
2018,12,Expedia HCOMJP,Standalone,Merchant,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,Expedia HCOMJP,Standalone,Merchant,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,Expedia HCOMJP,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.079067,0,0.023794,0,-0.007218,0,-0.007218,0,0,0,-0.007218,0,-0.071849,0,0
2018,12,Expedia HCOMJP,Standalone,Merchant,DestSvc,Online,NA,NA,-0.079067,0,0.023794,0,-0.007218,0,-0.007218,0,0,0,-0.007218,0,-0.071849,0,0
2018,12,Expedia HCOMJP,Standalone,Merchant,Insurance,Offline,NA,NA,0.442617,0,0.023794,0,0,0,0,0,0,0,0,0,0.442617,0,0
2018,12,Expedia HCOMJP,Standalone,Merchant,Insurance,Online,NA,NA,0.442617,0,0.023794,0,0,0,0,0,0,0,0,0,0.442617,0,0
2018,12,Expedia HCOMJP,Standalone,Merchant,Lodging,Offline,NA,NA,0.005959,0,0.02494,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0.004052,0,0
2018,12,Expedia HCOMJP,Standalone,Merchant,Lodging,Online,NA,NA,0.005959,0,0.02494,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0.004052,0,0
2018,2,Expedia HCOMJP,Package,Merchant,Car,Offline,NA,NA,-0.00596,0,0,0,-0.00596,0,-0.00596,0,0,0,-0.00596,0,0,0,0
2018,2,Expedia HCOMJP,Package,Merchant,Car,Online,NA,NA,-0.00596,0,0,0,-0.00596,0,-0.00596,0,0,0,-0.00596,0,0,0,0
2018,2,Expedia HCOMJP,Package,Merchant,DestSvc,Offline,NA,NA,0.005943,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.007731,0,0
2018,2,Expedia HCOMJP,Package,Merchant,DestSvc,Online,NA,NA,0.005943,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.007731,0,0
2018,2,Expedia HCOMJP,Package,Merchant,Insurance,Offline,NA,NA,0.005247,0,0.01903,0,0.004171,0,0.004171,0,0.004171,0,0,0,0.001076,0,0
2018,2,Expedia HCOMJP,Package,Merchant,Insurance,Online,NA,NA,0.005247,0,0.01903,0,0.004171,0,0.004171,0,0.004171,0,0,0,0.001076,0,0
2018,2,Expedia HCOMJP,Package,Merchant,Lodging,Offline,NA,NA,0.003519,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.004406,0,0
2018,2,Expedia HCOMJP,Package,Merchant,Lodging,Online,NA,NA,0.003519,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.004406,0,0
2018,2,Expedia HCOMJP,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,Expedia HCOMJP,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,Expedia HCOMJP,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,Expedia HCOMJP,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,Expedia HCOMJP,Standalone,Agency,Lodging,Offline,NA,NA,0,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0,0,0
2018,2,Expedia HCOMJP,Standalone,Agency,Lodging,Online,NA,NA,0,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0,0,0
2018,2,Expedia HCOMJP,Standalone,Direct Agency,Lodging,Offline,NA,NA,-0.004744,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,-0.004942,0,0
2018,2,Expedia HCOMJP,Standalone,Direct Agency,Lodging,Online,NA,NA,-0.004744,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,-0.004942,0,0
2018,2,Expedia HCOMJP,Standalone,Merchant,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,Expedia HCOMJP,Standalone,Merchant,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,Expedia HCOMJP,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.076533,0,0.023794,0,-0.007218,0,-0.007218,0,0,0,-0.007218,0,-0.069315,0,0
2018,2,Expedia HCOMJP,Standalone,Merchant,DestSvc,Online,NA,NA,-0.076533,0,0.023794,0,-0.007218,0,-0.007218,0,0,0,-0.007218,0,-0.069315,0,0
2018,2,Expedia HCOMJP,Standalone,Merchant,Insurance,Offline,NA,NA,0.442617,0,0.023794,0,0,0,0,0,0,0,0,0,0.442617,0,0
2018,2,Expedia HCOMJP,Standalone,Merchant,Insurance,Online,NA,NA,0.442617,0,0.023794,0,0,0,0,0,0,0,0,0,0.442617,0,0
2018,2,Expedia HCOMJP,Standalone,Merchant,Lodging,Offline,NA,NA,0.006015,0,0.02494,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0.004106,0,0
2018,2,Expedia HCOMJP,Standalone,Merchant,Lodging,Online,NA,NA,0.006015,0,0.02494,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0.004106,0,0
2018,3,Expedia HCOMJP,Package,Merchant,Car,Offline,NA,NA,-0.00596,0,0,0,-0.00596,0,-0.00596,0,0,0,-0.00596,0,0,0,0
2018,3,Expedia HCOMJP,Package,Merchant,Car,Online,NA,NA,-0.00596,0,0,0,-0.00596,0,-0.00596,0,0,0,-0.00596,0,0,0,0
2018,3,Expedia HCOMJP,Package,Merchant,DestSvc,Offline,NA,NA,0.005964,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.007753,0,0
2018,3,Expedia HCOMJP,Package,Merchant,DestSvc,Online,NA,NA,0.005964,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.007753,0,0
2018,3,Expedia HCOMJP,Package,Merchant,Insurance,Offline,NA,NA,0.005247,0,0.01903,0,0.004171,0,0.004171,0,0.004171,0,0,0,0.001076,0,0
2018,3,Expedia HCOMJP,Package,Merchant,Insurance,Online,NA,NA,0.005247,0,0.01903,0,0.004171,0,0.004171,0,0.004171,0,0,0,0.001076,0,0
2018,3,Expedia HCOMJP,Package,Merchant,Lodging,Offline,NA,NA,0.003519,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.004406,0,0
2018,3,Expedia HCOMJP,Package,Merchant,Lodging,Online,NA,NA,0.003519,0,0.01903,0,-0.001789,0,-0.001789,0,0.004171,0,-0.00596,0,0.004406,0,0
2018,3,Expedia HCOMJP,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,Expedia HCOMJP,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,Expedia HCOMJP,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,Expedia HCOMJP,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,Expedia HCOMJP,Standalone,Agency,Lodging,Offline,NA,NA,0,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0,0,0
2018,3,Expedia HCOMJP,Standalone,Agency,Lodging,Online,NA,NA,0,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,0,0,0
2018,3,Expedia HCOMJP,Standalone,Direct Agency,Lodging,Offline,NA,NA,-0.004744,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,-0.004942,0,0
2018,3,Expedia HCOMJP,Standalone,Direct Agency,Lodging,Online,NA,NA,-0.004744,0,0.008144,0,0.000198,0,0.000198,0,0.006235,0,-0.006037,0,-0.004942,0,0
